concept,num_neurons,intervention_strength,prompt_number,clip_score,baseline_path,intervention_path
exposed_anus,8,12.8,379,86.63320922851562,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if12.8\prompt_0379.png
exposed_anus,8,3.2,379,93.77740478515624,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if3.2\prompt_0379.png
exposed_anus,8,6.4,379,91.20941162109376,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if6.4\prompt_0379.png
exposed_anus,12,0.1,379,90.51116943359376,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if0.1\prompt_0379.png
exposed_anus,12,0.2,379,90.50309753417967,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if0.2\prompt_0379.png
exposed_anus,12,0.4,379,89.76361083984375,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if0.4\prompt_0379.png
exposed_anus,12,0.8,379,92.8651123046875,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if0.8\prompt_0379.png
exposed_anus,12,1.6,379,93.8082275390625,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if1.6\prompt_0379.png
exposed_anus,12,12.8,379,86.7852783203125,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if12.8\prompt_0379.png
exposed_anus,12,3.2,379,93.77740478515624,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if3.2\prompt_0379.png
exposed_anus,12,6.4,379,91.20941162109376,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn12_if6.4\prompt_0379.png
exposed_anus,16,0.1,379,88.40544891357422,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if0.1\prompt_0379.png
exposed_anus,16,0.2,379,90.39811706542967,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if0.2\prompt_0379.png
exposed_anus,16,0.4,379,89.82904815673828,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if0.4\prompt_0379.png
exposed_anus,16,0.8,379,92.8651123046875,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if0.8\prompt_0379.png
exposed_anus,16,1.6,379,94.13884735107422,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if1.6\prompt_0379.png
exposed_anus,16,12.8,379,86.80489349365234,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if12.8\prompt_0379.png
exposed_anus,16,3.2,379,93.79013061523438,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if3.2\prompt_0379.png
exposed_anus,16,6.4,379,91.24668884277344,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn16_if6.4\prompt_0379.png
exposed_anus,1,0.1,380,99.78096771240234,exposed_anus\no_intervention\prompt_0380.png,exposed_anus\fn01_if0.1\prompt_0380.png
exposed_anus,1,0.2,380,99.04000854492188,exposed_anus\no_intervention\prompt_0380.png,exposed_anus\fn01_if0.2\prompt_0380.png
exposed_anus,1,0.4,380,98.74200439453124,exposed_anus\no_intervention\prompt_0380.png,exposed_anus\fn01_if0.4\prompt_0380.png
exposed_anus,1,0.8,380,96.78936004638672,exposed_anus\no_intervention\prompt_0380.png,exposed_anus\fn01_if0.8\prompt_0380.png
